구    분,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2011-01-17,61535,59907,59070,58374,58243,58930,60621,63546,69089,71617,72567,73137,69870,71934,72145,71435,71286,71843,72196,70631,68105,66292,67316,68817
2011-01-18,65783,63951,62791,61953,61430,61964,63390,65378,69950,71989,72433,72347,68521,70756,71551,70980,71474,71416,71545,70249,67841,65957,67069,69020
2011-01-19,65606,63391,62186,61321,61229,61797,63065,65135,69837,71832,72208,72223,68351,70371,70882,70213,70759,70526,70776,69645,67419,65885,66944,68511
2011-01-20,65046,63106,62043,61246,61150,61731,62986,64848,69440,71457,71778,71918,68334,70513,71168,70499,71110,71027,71591,70465,67997,66239,67374,68688
2011-01-21,65394,63624,62368,61457,61442,62026,63300,65088,69434,71374,71910,71649,67771,69750,70267,69567,69936,69776,70285,69134,67141,65558,66914,68463
2011-01-22,65147,63141,61807,60841,60637,60722,60964,60818,62694,63869,65463,65505,61664,62198,61898,60777,60098,59993,61682,61263,60685,60242,62394,64862
2011-01-23,62263,60468,59073,58372,57641,57248,56654,55001,53986,53778,54847,54986,54071,54775,55102,55068,55369,56506,58205,58180,57800,57781,60254,61708
2011-01-24,59254,57158,56096,55605,55954,56852,58548,61320,66771,70232,71726,71913,68343,70630,71293,70597,70958,70957,71563,70315,68025,66192,67205,68667
2011-01-25,65276,63233,62006,61319,61365,61969,63562,65585,69741,71783,72344,72171,68286,70275,70936,70500,70939,70810,71631,70433,68145,66205,67470,69165
2011-01-26,66374,64027,62373,61451,61452,61985,63226,65073,69643,71792,72292,72289,68252,70510,71152,70621,70958,70971,71596,70134,68042,66505,67588,69017
2011-01-27,65726,63692,62502,61770,61629,62065,63702,65455,69961,72350,73006,73014,68912,70932,71551,71240,71659,71710,72477,70941,68497,66575,67712,69224
2011-01-28,65853,63711,62558,61640,61272,61731,62950,64607,69331,71800,72274,72026,67949,70255,70825,70127,70422,70470,70952,69391,67395,65763,66830,68319
2011-01-29,65259,63480,61923,60954,60602,60710,61155,61263,63537,65196,66787,66813,63047,64011,64126,63102,62533,61878,63452,62999,62300,61807,63875,66227
2011-01-30,63796,61907,60671,59634,59264,59228,59011,57828,56965,56580,57739,57946,56294,57035,57180,56906,57021,57920,60542,60700,60285,60163,62647,64028
2011-01-31,61407,59714,58609,58017,58060,58849,60376,62964,68299,70716,71513,71555,67659,69581,70086,69355,69626,69066,69426,67810,65555,64081,65292,66948
2011-02-01,63800,61692,60174,59101,58959,59371,60421,61826,65456,66910,67396,66360,61606,61758,60778,58554,57095,56807,58666,58202,57406,57129,58991,60693
2011-02-02,58340,55956,54067,53052,52472,52086,51019,48885,46526,44750,45101,45040,44548,44165,43695,43123,43368,44775,47365,47745,47299,47833,50809,52613
2011-02-03,50633,48949,47634,46953,46851,46983,47233,45880,42108,38556,37704,37394,37252,37119,37049,37378,38036,39821,42579,43438,43836,45110,48719,50796
2011-02-04,49159,47648,46549,45907,45956,46124,45470,43743,42052,40920,41602,41831,41868,41764,41521,41562,42167,43973,46868,47632,47764,48486,51128,52817
2011-02-05,50708,48750,47444,46776,46914,47227,47410,46631,46493,46623,47981,48280,47040,46856,46550,46221,46492,47944,51005,51494,51444,51322,53726,55570
2011-02-06,53000,50661,49247,48634,48997,49552,49636,48532,48183,48498,49954,50055,49497,50083,50139,49993,50444,51494,53850,54421,54285,54136,56431,57142
2011-02-07,54454,52323,51054,50774,51499,53016,55219,58353,64382,67705,68498,68119,63698,65738,66572,65893,66142,66004,66662,64960,62909,61567,62511,63597
2011-02-08,59786,57235,55915,55489,55856,56777,58356,60482,65448,68245,68791,68271,63822,65888,66400,65614,65804,65639,66459,65298,63180,61673,62546,63567
2011-02-09,59597,56952,55647,55315,55912,57180,59161,61462,65638,67700,67876,67108,62439,64381,65084,64675,65057,64956,66411,65552,63652,62396,63387,64354
2011-02-10,60507,58302,57175,56779,57335,58310,59652,61800,66653,69278,70087,69594,64786,66956,67826,67200,67295,67085,67989,66629,64485,62719,63681,65004
2011-02-11,61586,59116,57840,57308,57695,58788,60240,62329,66803,69125,69597,68878,64033,66073,66801,66129,66491,66610,67406,66162,64000,62625,63666,64844
2011-02-12,61510,59410,58036,57461,57604,58163,58844,58822,60762,62596,63786,63773,59918,60675,60489,59282,58477,57581,59780,59751,59222,58881,60961,62904
2011-02-13,60087,58039,56641,55920,56041,56255,55979,54315,52964,52531,53433,53259,52201,52609,52258,51793,52266,53175,56238,56994,56622,56599,58801,59648
2011-02-14,56934,54863,53572,53164,53844,55070,57047,59793,65733,69609,71002,70829,66883,69051,69936,69163,68822,68120,68468,66954,64701,63106,64069,65484
2011-02-15,62179,59850,58662,58183,58484,59397,60988,62670,66918,69388,69913,69133,64224,65935,66393,65750,65847,66016,67490,66921,64945,63418,64435,65715
2011-02-16,61730,59582,58330,57861,58221,59148,60572,62451,66649,69102,69763,69078,64092,66151,66744,65835,66198,65923,66499,65268,63522,62143,63376,64533
2011-02-17,60654,58299,57131,56595,56968,57772,59101,60420,65232,68086,68750,68293,63798,66005,66900,66351,66567,65972,66699,65771,63601,62326,63470,64576
2011-02-18,60771,58429,57141,56700,57256,58348,59876,61377,65454,67491,67796,66921,61993,63891,64165,63414,63601,63632,65093,64449,62997,61713,62890,64175
2011-02-19,60451,57918,56481,55988,56442,57094,57771,57846,59830,60972,61327,60610,56828,57394,57061,56000,55301,54446,56668,57210,56996,56930,58998,60590
2011-02-20,57482,54996,53464,53080,53325,53750,53668,52023,50655,50229,50951,50611,49311,49267,48929,48535,48456,49468,52402,53734,53873,54008,56189,56652
2011-02-21,53099,50680,49619,49608,50662,52470,54454,57025,62385,65181,65622,64751,60008,61694,62127,61402,61752,61664,63371,63276,61597,60392,61235,61924
2011-02-22,57885,55220,53970,53662,54521,56024,57758,59404,63143,64954,64904,63934,59078,60796,61244,60514,60787,60951,62742,62730,61196,59904,60915,61470
2011-02-23,57277,54793,53536,53247,54230,55582,57286,58757,62543,64759,64613,63735,58762,60431,60764,60009,60002,59650,61507,61974,60640,59752,60814,60894
2011-02-24,56710,54152,53077,52808,53597,54998,56776,58058,61681,63250,63000,61968,57199,59136,59657,59172,59400,59485,61427,61615,60054,58916,59800,60263
2011-02-25,55965,53214,52063,51731,52574,54356,56034,57463,61197,63537,64032,63454,58842,60763,61304,60497,60397,60149,61802,62196,60734,59808,60644,61277
2011-02-26,57338,54745,53519,53133,53749,54879,55794,55725,57045,57852,58402,57785,54161,54931,54739,53486,52611,51680,53772,54829,54690,54517,56292,57184
2011-02-27,53452,50880,49416,49039,49679,50823,50705,48972,48451,49138,50539,51035,50351,51087,50982,50689,50865,51410,52760,53246,52900,52880,55113,55444
2011-02-28,52287,49704,48315,48126,49027,50621,52511,55085,60516,63879,65290,65139,60743,63038,63571,63131,63239,62694,62687,61699,59744,58743,59833,60871
2011-03-01,57138,54363,52928,52299,52920,53939,54281,53716,54671,56097,57471,57973,55648,56796,56923,56239,55794,55607,57722,58833,58494,58513,60019,60454
2011-03-02,56844,54467,53080,52716,53473,55108,57428,60004,64261,66516,66746,66057,61600,63895,64512,63877,64197,63899,65114,65455,63658,62327,63031,63654
2011-03-03,59634,57084,56013,55681,56471,57712,59687,61979,65632,67260,67310,66791,62356,64568,64997,64299,64717,64872,66238,66457,64296,62763,63472,63510
2011-03-04,59677,57168,55979,55735,56269,57545,59453,61664,65113,67015,67320,66273,61220,63158,63554,62764,62888,62881,64151,64459,62709,61361,62200,63018
2011-03-05,59240,56507,55354,54899,55357,56255,57120,57543,59173,60129,61100,60582,56634,57202,56750,55414,54482,53607,55619,56744,56376,56103,58037,59043
2011-03-06,55736,53313,51792,50994,51460,52096,51907,50122,48681,48611,49315,49261,48268,48428,48245,47949,48231,49285,51714,53296,53424,53427,55430,55501
2011-03-07,52056,49535,48238,48312,49441,51315,53886,56831,62142,65115,65700,64826,60138,62032,62671,62354,62405,62661,64171,64841,62656,61198,62060,62286
2011-03-08,58082,55462,54326,54032,54572,56225,58408,60515,63814,65402,65497,64633,59955,62135,62834,62287,62653,62749,64162,64831,62895,61340,61962,62410
2011-03-09,58086,55576,54435,54206,55025,56594,58268,60465,63784,65457,65762,65250,60483,62843,63443,63001,63245,63123,64076,64611,62715,61741,62431,63026
2011-03-10,58757,56248,55139,54828,55660,57311,59007,61071,64317,65869,66221,65210,60142,62144,62802,62457,62722,62973,64165,64645,62662,61368,62004,62503
2011-03-11,58420,55831,54486,54310,55010,56382,58303,60255,63262,64038,64004,62996,58310,60460,60805,60155,60227,60298,61634,62464,60930,59841,60788,61562
2011-03-12,57409,54723,53226,52900,53673,54830,55312,55222,56715,57557,57908,57109,53302,54044,53863,52903,52061,51335,53052,54793,54674,54631,56144,56900
2011-03-13,53070,50577,49122,48798,49394,50434,50312,48741,47375,47567,48020,47620,46695,46773,46565,45946,46075,46749,49032,51212,51570,51510,53341,53074
2011-03-14,49191,46543,45349,45505,46789,49072,51742,54585,59643,62254,62730,62149,57601,59938,60442,59883,60056,60139,60932,61468,59823,58804,59372,59321
2011-03-15,54799,52268,50909,50864,51965,53804,55982,58063,61455,63089,63009,62060,57501,59893,60707,60509,61175,61462,63034,64101,62410,60854,61372,61498
2011-03-16,57201,54693,53332,53265,54181,55926,57914,59952,63242,65032,65532,64637,60135,62503,63173,62611,62742,62468,63173,64145,62606,61358,61948,62219
2011-03-17,57912,55477,54204,53875,54767,56403,58247,60172,63439,65572,65740,64886,59885,61936,62310,61758,61731,61729,63030,64211,62266,60875,61529,61560
2011-03-18,57451,55037,53703,53626,54516,56110,57914,59652,62768,64124,64031,62847,57717,59672,60122,59442,59885,59975,60723,61665,60278,59179,59910,60139
2011-03-19,55877,53426,51986,51527,52138,53543,54335,54566,55883,56726,57109,56301,52698,53562,53476,52393,51959,51591,52734,54294,53976,53756,55166,55445
2011-03-20,51517,48999,47504,47183,48080,49258,49580,48505,47992,48453,49746,49789,48834,48705,48232,47798,47844,48185,49904,51901,52119,52191,53881,53646
2011-03-21,50160,47477,46247,46179,47371,49560,51972,54900,59697,61786,61855,61134,56549,58974,59797,59624,59926,59843,60505,61274,59521,58494,59227,59017
2011-03-22,54395,51813,50639,50700,51787,53793,55996,57653,61120,63015,63189,61835,57712,60364,60990,60698,61054,61166,62282,63654,62094,60542,61254,61370
2011-03-23,56878,54257,52917,52713,53742,55474,57494,59522,62357,63821,64073,63337,58718,60107,60141,60647,60616,60072,60750,62358,61172,60055,60539,60380
2011-03-24,56181,53432,52219,52222,53018,54669,56662,58243,61383,63164,62918,62367,57559,60223,61146,61496,62556,63050,63502,63658,61847,60355,60856,60957
2011-03-25,56695,54090,52713,52468,53517,55143,57058,58712,62136,64179,64447,63956,59457,61731,62194,61494,61515,60894,61350,62687,61221,60007,60812,61249
2011-03-26,57129,54516,53051,52695,53353,54504,54816,54599,55556,56599,57412,56972,53438,54435,54399,53377,52563,51475,52765,55123,55019,54885,56595,57398
2011-03-27,53719,51311,50079,49580,50287,51051,50748,49202,47380,47264,47920,47881,47005,47298,47062,46959,47198,48012,49941,51884,52037,52081,53874,53769
2011-03-28,50043,47610,46419,46384,47254,49597,51643,54476,59616,62276,62884,62348,58069,60022,60411,60101,60234,59926,60551,61761,60258,59082,59538,59723
2011-03-29,55389,52828,51508,51239,52177,53804,55710,57851,61275,63050,63256,62479,57661,59705,60300,59785,59834,59403,60238,61633,60183,59015,59598,59706
2011-03-30,55386,52714,51377,51202,52211,53939,55974,57585,60210,61571,61512,60773,56089,58063,58569,57964,57911,57398,57777,59557,58503,57904,58399,58314
2011-03-31,54017,51401,50360,50208,51156,53087,54949,56422,59335,60600,60436,59470,54707,56598,57265,56739,56830,56628,57462,59242,58199,57436,57901,57670
2011-04-01,53272,50811,49470,49231,50448,52463,54413,55789,58048,59148,59252,58478,54259,56367,57087,56634,56786,56516,57321,59096,58139,57363,57862,57304
2011-04-02,53005,50424,49123,48869,49802,51317,52443,52977,54067,55017,55482,55163,52111,53295,53303,52411,51872,50992,51884,53647,53512,53549,54837,54806
2011-04-03,50945,48488,47097,46486,47247,48660,48709,47395,46059,45960,46502,46527,45817,46073,45782,45530,45777,46157,47708,50293,50798,50871,52487,51864
2011-04-04,48143,45890,44633,44706,46230,48557,51043,53420,57418,59717,59967,59648,55141,57393,58202,57586,57767,57589,58469,60148,59009,58183,58710,57877
2011-04-05,53215,50669,49667,49496,50541,52506,54701,55885,58296,59436,59394,58597,54086,56402,56930,56473,56797,56374,57100,59513,58400,57654,57861,57173
2011-04-06,52776,50309,49095,48915,50068,52164,54357,55711,58224,59698,59749,58981,54622,56831,57676,57449,57816,57479,57995,59384,58296,57388,57845,57065
2011-04-07,52504,50095,48938,48806,49849,51595,53415,55470,58700,60608,61400,61260,57137,59631,60311,59945,60228,60134,60200,60197,58737,57808,58412,57592
2011-04-08,53114,50515,49173,49006,50071,51858,53902,55222,57640,58803,58990,58257,53999,56283,56924,56614,56636,56238,56754,58553,57829,57089,57574,56838
2011-04-09,52615,50087,48695,48424,49407,51025,51991,51663,52617,53576,53951,53750,50732,51870,51769,50827,50061,49215,50229,52595,52858,52982,54158,53797
2011-04-10,49898,47420,45935,45646,46313,47482,47825,46440,45193,45308,46143,46015,45170,45247,45278,45233,45510,46003,47668,50012,50263,50448,51540,50690
2011-04-11,46839,44550,43261,43336,44555,46906,49649,51943,55824,58184,58700,58347,54221,56799,57712,57223,57406,57001,57354,59317,58342,57308,57657,56706
2011-04-12,52171,49735,48685,48393,49572,51462,53663,54598,57004,58067,57716,56859,52691,55218,56024,55701,55929,55663,56023,58278,57573,56531,56858,55994
2011-04-13,51549,49050,48022,47800,49037,50946,53232,54390,56611,57886,58167,57602,53689,56096,57017,56461,56623,55850,55925,58003,57506,56809,57126,56175
2011-04-14,51581,49316,48190,48096,49161,51115,53308,54492,56723,58159,58387,58039,53817,56108,56679,56445,56620,56336,56575,58374,57541,56586,56863,55745
2011-04-15,51060,48576,47483,47292,48234,50008,52134,53888,56206,57290,57580,57216,53284,55890,56894,56718,57143,56867,57057,58213,57354,56286,56269,55320
2011-04-16,50793,48615,47438,46956,47737,49445,50929,51003,52019,52889,53422,53066,50036,51546,51567,50781,50142,49055,49619,52057,52448,52364,53269,52803
2011-04-17,48790,46580,45224,44840,45675,46890,47588,45988,44716,45048,45680,45470,44607,45050,45025,44849,44822,45276,46744,49342,50079,50184,51060,49831
2011-04-18,45962,43638,42567,42445,43729,46004,48831,51720,56504,59376,60491,60490,56488,59233,60124,59706,59938,59878,59835,60297,59010,57892,58277,57361
2011-04-19,52850,50467,49320,48914,49768,51427,53525,54790,57309,58795,59128,58745,54626,57135,57806,57355,57481,57031,57371,59288,58700,57658,57942,56881
2011-04-20,52187,49720,48688,48432,49583,51212,53322,54228,56751,57784,57945,57570,53649,56100,56986,56309,56518,55864,55814,57636,57448,56785,57032,56009
2011-04-21,51558,49156,47986,47803,48915,50674,52860,53943,56586,58120,58280,57921,53747,56415,57308,57110,57195,56875,56953,58567,57872,56958,56993,55970
2011-04-22,51118,48650,47499,47346,48239,50120,52752,54785,57709,59565,60413,60407,57050,59535,60096,59671,59602,58935,58510,58741,57762,56923,57480,56660
2011-04-23,52393,49575,48337,47911,48790,50193,51098,50895,51783,52897,53599,53454,50533,51811,51985,51124,50447,49328,49908,52267,52786,52786,54022,53738
2011-04-24,49687,47073,45846,45504,46243,47397,47745,46093,44905,45107,45622,45550,44807,45412,45487,45148,45268,45682,46810,49550,50645,50577,51836,50913
2011-04-25,46983,44450,43321,43257,44466,46546,49151,51123,54920,57155,57634,57283,53441,55756,56717,56507,56907,56986,57280,58468,57483,56300,56863,55374
2011-04-26,50831,48588,47454,47032,48146,49748,52128,54403,58034,59880,60417,60372,56550,59247,60134,59901,60195,59812,59260,59635,58492,57471,57664,56608
2011-04-27,51829,49260,48082,47857,48723,50452,52741,54469,57315,58603,58652,58528,54647,57294,57970,57462,57580,56873,56758,58235,57895,57184,57375,56665
2011-04-28,51983,49207,48004,47851,48635,50434,52803,54017,56597,58309,58727,58505,54475,56857,57538,57018,57198,56658,56678,58355,57852,56726,57131,56394
2011-04-29,51610,49300,48214,48039,48994,50706,52674,53750,56060,57152,57543,57247,53356,55871,57006,56576,56706,55944,55575,56855,56546,55833,56050,55379
2011-04-30,50921,48299,46995,46528,47302,48125,49522,50185,51840,53003,53761,53743,51524,52821,53100,52261,51748,50766,50949,52084,52092,51909,52827,52213
2011-05-01,47862,45264,43956,43285,43621,44503,45305,43939,42836,43222,43765,44299,43973,44163,43711,43525,43747,44040,44954,47333,48346,48867,49708,48331
2011-05-02,44510,42045,40801,40690,41646,43811,46964,49308,52675,54943,56004,55995,52400,54988,55909,55471,55586,54962,54921,56616,56261,55157,54899,53964
2011-05-03,49644,47434,46331,46067,46709,48235,50848,52546,55076,56671,57146,56858,52919,55560,56661,56404,56556,55962,55697,57407,57474,56310,55915,54648
2011-05-04,50068,47863,46963,46463,47278,48800,51343,52954,55446,56775,57261,56820,53152,55595,56611,56207,56267,55269,54755,56048,56098,55408,55157,54044
2011-05-05,50142,47958,46894,46488,46901,48013,49140,48967,50009,51376,52028,51917,49742,51287,51721,51434,50917,50018,50234,52326,53435,53545,53773,51885
2011-05-06,47388,45196,44299,43952,44620,46326,48918,50782,53914,55403,55849,55843,52558,55016,56036,56115,56500,56158,55960,56584,55888,54922,54845,53988
2011-05-07,49597,47259,46149,45614,46132,47143,48840,49503,51218,52292,53135,52895,50102,51553,51739,51010,50099,48990,48900,50432,51440,51115,51394,50555
2011-05-08,46595,44423,43204,42640,43071,43875,44694,43920,43301,43929,44776,44886,44329,44767,44899,44706,44804,44952,45572,47537,48489,48625,48844,47165
2011-05-09,43388,41562,40493,40255,40842,42405,45316,47818,51906,54528,55870,56135,53135,55738,57033,56961,57426,56888,56535,56756,56038,55020,54193,52815
2011-05-10,48813,46714,45684,45017,45535,46203,47931,48322,50106,52183,53356,53775,51791,53259,53879,53709,53539,52789,52870,53884,54245,53759,53398,51921
2011-05-11,47621,45480,44342,43885,44507,45883,49115,51539,55094,57268,58162,58130,54653,57106,58147,57904,57934,56927,56420,56737,56549,55826,55380,54193
